sweep,best_lp,median_lp,best_minus_median,accept,pop_spread,elapsed_s
398,127666.6332,126224.7096,1441.9236,0.0185,4.17043,2651.0
399,127666.6332,126228.4273,1438.2059,0.0370,4.18713,2657.1
400,127666.6332,126228.4273,1438.2059,0.0000,4.18713,2662.8
401,127666.6332,126228.4273,1438.2059,0.0370,4.17102,2668.8
402,127666.6332,126228.4273,1438.2059,0.0000,4.17102,2674.5
403,127666.6332,126228.4273,1438.2059,0.0000,4.17102,2680.3
404,127666.6332,126228.4273,1438.2059,0.0185,4.16853,2686.0
405,127666.6332,126228.4273,1438.2059,0.0185,4.14978,2691.8
406,127666.6332,126228.4273,1438.2059,0.0370,4.15734,2697.6
407,127666.6332,126228.4273,1438.2059,0.0000,4.15734,2703.5
408,127666.6332,126228.4273,1438.2059,0.0000,4.15734,2710.0
409,127666.6332,126233.9904,1432.6427,0.0185,4.1691,2716.1
410,127666.6332,126250.1954,1416.4378,0.0556,4.23245,2721.8
411,127666.6332,126250.1954,1416.4378,0.0185,4.22704,2728.0
412,127666.6332,126250.1954,1416.4378,0.0000,4.22704,2734.0
413,127666.6332,126250.1954,1416.4378,0.0370,4.23956,2740.3
414,127666.6332,126250.1954,1416.4378,0.0370,4.27334,2746.1
415,127666.6332,126250.1954,1416.4378,0.0185,4.26526,2752.5
416,127666.6332,126250.1954,1416.4378,0.0741,4.24666,2758.7
417,127666.6332,126250.1954,1416.4378,0.0000,4.24666,2764.8
418,127666.6332,126250.1954,1416.4378,0.0000,4.24666,2770.8
419,127666.6332,126250.1954,1416.4378,0.0185,4.26646,2776.6
420,127666.6332,126250.1954,1416.4378,0.0185,4.30539,2782.6
421,127666.6332,126250.1954,1416.4378,0.0185,4.30519,2788.9
422,127666.6332,126250.1954,1416.4378,0.0556,4.31774,2795.2
423,127666.6332,126250.1954,1416.4378,0.0370,4.30763,2801.1
424,127666.6332,126250.1954,1416.4378,0.0185,4.31107,2806.8
425,127666.6332,126250.1954,1416.4378,0.0000,4.31107,2813.0
426,127666.6332,126250.1954,1416.4378,0.0185,4.33235,2819.6
427,127666.6332,126403.3461,1263.2871,0.0556,4.31135,2826.0
428,127666.6332,126403.3461,1263.2871,0.0370,4.27091,2832.0
429,127666.6332,126421.7476,1244.8856,0.0370,4.2712,2838.1
430,127666.6332,126421.7476,1244.8856,0.0185,4.2436,2844.4
431,127666.6332,126421.7476,1244.8856,0.0370,4.23154,2849.9
432,127666.6332,126421.7476,1244.8856,0.0185,4.21614,2855.9
433,127666.6332,126421.7476,1244.8856,0.0370,4.20714,2861.7
434,127666.6332,126421.7476,1244.8856,0.0000,4.20714,2867.6
435,127666.6332,126421.7476,1244.8856,0.0185,4.21475,2873.5
436,127666.6332,126421.7476,1244.8856,0.0556,4.2288,2879.0
437,127666.6332,126421.7476,1244.8856,0.0000,4.2288,2884.8
438,127666.6332,126421.7476,1244.8856,0.0000,4.2288,2890.8
439,127666.6332,126421.7476,1244.8856,0.0370,4.22809,2897.1
440,127666.6332,126421.7476,1244.8856,0.0185,4.23323,2903.5
441,127666.6332,126421.7476,1244.8856,0.0000,4.23323,2909.5
442,127666.6332,126421.7476,1244.8856,0.0185,4.2268,2915.5
443,127666.6332,126421.7476,1244.8856,0.0185,4.23127,2921.1
444,127666.6332,126421.7476,1244.8856,0.0185,4.23885,2928.0
445,127666.6332,126434.5817,1232.0515,0.0185,4.2287,2934.3
446,127666.6332,126434.5817,1232.0515,0.0185,4.24024,2940.2
447,127666.6332,126434.5817,1232.0515,0.0000,4.24024,2946.3
448,127666.6332,126468.6837,1197.9495,0.0185,4.24523,2952.6
449,127666.6332,126468.6837,1197.9495,0.0370,4.22209,2958.9
450,127666.6332,126468.6837,1197.9495,0.0185,4.23689,2965.1
451,127666.6332,126468.6837,1197.9495,0.0000,4.23689,2971.5
452,127666.6332,126494.8857,1171.7475,0.0370,4.23631,2977.5
453,127666.6332,126494.8857,1171.7475,0.0000,4.23631,2984.1
454,127666.6332,126494.8857,1171.7475,0.0370,4.24082,2989.9
455,127666.6332,126494.8857,1171.7475,0.0370,4.26065,2996.0
456,127666.6332,126494.8857,1171.7475,0.0556,4.2788,3001.9
457,127666.6332,126494.8857,1171.7475,0.0185,4.28965,3008.0
458,127666.6332,126494.8857,1171.7475,0.0000,4.28965,3014.3
459,127666.6332,126607.1256,1059.5075,0.0370,4.27296,3020.0
460,127666.6332,126607.1256,1059.5075,0.0000,4.27296,3025.9
461,127686.4730,126607.1256,1079.3474,0.0370,4.22067,3032.0
462,127686.4730,126607.1256,1079.3474,0.0185,4.22078,3038.2
463,127686.4730,126607.1256,1079.3474,0.0185,4.22629,3044.1
464,127686.4730,126607.1256,1079.3474,0.0185,4.20013,3050.0
465,127686.4730,126667.3312,1019.1418,0.0185,4.19552,3056.0
466,127686.4730,126716.6232,969.8498,0.0370,4.21891,3062.0
467,127686.4730,126741.9566,944.5164,0.0370,4.23863,3068.6
468,127686.4730,126741.9566,944.5164,0.0185,4.23736,3075.0
469,127686.4730,126741.9566,944.5164,0.0185,4.24156,3081.5
470,127686.4730,126741.9566,944.5164,0.0185,4.25355,3087.8
471,127686.4730,126776.6484,909.8246,0.0370,4.2505,3093.9
472,127686.4730,126776.6484,909.8246,0.0000,4.2505,3100.2
473,127686.4730,126776.6484,909.8246,0.0000,4.2505,3106.4
474,127846.4833,126776.6484,1069.8349,0.0185,4.25689,3112.6
475,127846.4833,126776.6484,1069.8349,0.0000,4.25689,3118.8
476,127846.4833,126776.6484,1069.8349,0.0185,4.27932,3125.2
477,127846.4833,126776.6484,1069.8349,0.0185,4.28349,3131.5
478,127846.4833,126776.6484,1069.8349,0.0000,4.28349,3137.7
479,127846.4833,126776.6484,1069.8349,0.0370,4.29438,3144.1
480,127846.4833,126776.6484,1069.8349,0.0185,4.28757,3150.0
481,127846.4833,126776.6484,1069.8349,0.0185,4.30249,3156.0
482,127846.4833,126776.6484,1069.8349,0.0000,4.30249,3161.9
483,127846.4833,126776.6484,1069.8349,0.0185,4.31758,3167.9
484,127846.4833,126776.6484,1069.8349,0.0185,4.31383,3174.2
485,127846.4833,126776.6484,1069.8349,0.0185,4.34953,3180.9
486,127846.4833,126776.6484,1069.8349,0.0185,4.35971,3186.9
487,127846.4833,126776.6484,1069.8349,0.0185,4.37068,3193.4
488,127846.4833,126799.0958,1047.3874,0.0370,4.31382,3199.4
489,127846.4833,126799.0958,1047.3874,0.0000,4.31382,3205.8
490,127846.4833,126799.0958,1047.3874,0.0370,4.32758,3212.2
491,127846.4833,126799.0958,1047.3874,0.0000,4.32758,3218.3
492,127846.4833,126799.0958,1047.3874,0.0185,4.33368,3224.9
493,127846.4833,126799.0958,1047.3874,0.0000,4.33368,3230.9
494,127846.4833,126799.0958,1047.3874,0.0370,4.32856,3237.1
495,127846.4833,126799.0958,1047.3874,0.0185,4.33407,3243.5
496,127846.4833,126799.0958,1047.3874,0.0185,4.33172,3250.0
497,127846.4833,126799.0958,1047.3874,0.0000,4.33172,3256.4
498,127846.4833,126799.0958,1047.3874,0.0000,4.33172,3263.0
499,127864.5416,126799.0958,1065.4458,0.0185,4.33144,3269.2
500,127864.5416,126799.0958,1065.4458,0.0370,4.3304,3275.7
501,127864.5416,126799.0958,1065.4458,0.0000,4.3304,3281.7
502,127864.5416,126799.0958,1065.4458,0.0556,4.34884,3288.2
503,127864.5416,126799.0958,1065.4458,0.0000,4.34884,3294.5
504,127864.5416,126799.0958,1065.4458,0.0000,4.34884,3300.8
505,127864.5416,126799.0958,1065.4458,0.0000,4.34884,3306.8
506,127864.5416,126799.0958,1065.4458,0.0000,4.34884,3312.6
507,127864.5416,126799.0958,1065.4458,0.0000,4.34884,3318.9
508,127864.5416,126799.0958,1065.4458,0.0185,4.36035,3325.0
509,127864.5416,126799.0958,1065.4458,0.0185,4.37718,3331.2
510,127864.5416,126799.0958,1065.4458,0.0185,4.37694,3337.6
511,127864.5416,126799.0958,1065.4458,0.0000,4.37694,3343.4
512,127864.5416,126799.0958,1065.4458,0.0185,4.38129,3349.9
513,127864.5416,126799.0958,1065.4458,0.0185,4.37605,3356.1
514,127864.5416,126799.0958,1065.4458,0.0000,4.37605,3361.9
515,127864.5416,126799.0958,1065.4458,0.0000,4.37605,3368.3
516,127864.5416,126799.0958,1065.4458,0.0000,4.37605,3374.7
517,127864.5416,126799.0958,1065.4458,0.0000,4.37605,3381.1
518,127864.5416,126799.0958,1065.4458,0.0185,4.38111,3387.1
519,127864.5416,126799.0958,1065.4458,0.0370,4.38774,3393.7
520,127864.5416,126844.9198,1019.6218,0.0370,4.41019,3399.8
521,127864.5416,126844.9198,1019.6218,0.0000,4.41019,3405.9
522,127864.5416,126844.9198,1019.6218,0.0185,4.42113,3412.2
523,127864.5416,126844.9198,1019.6218,0.0000,4.42113,3418.1
524,127864.5416,126844.9198,1019.6218,0.0185,4.43719,3424.7
525,127864.5416,126881.0532,983.4884,0.0556,4.47281,3430.5
526,127864.5416,126881.0532,983.4884,0.0000,4.47281,3436.5
527,127864.5416,126881.0532,983.4884,0.0370,4.45439,3442.8
528,127864.5416,126881.0532,983.4884,0.0000,4.45439,3448.8
529,127864.5416,126881.0532,983.4884,0.0000,4.45439,3454.7
530,127864.5416,126919.4432,945.0985,0.0185,4.46109,3460.5
531,127864.5416,126919.4432,945.0985,0.0000,4.46109,3466.9
532,127864.5416,126919.4432,945.0985,0.0370,4.49225,3473.1
533,127864.5416,126919.4432,945.0985,0.0000,4.49225,3479.1
534,127864.5416,126919.4432,945.0985,0.0000,4.49225,3485.2
535,127864.5416,126970.3943,894.1473,0.0185,4.4918,3491.1
536,127864.5416,127002.3638,862.1779,0.0370,4.50166,3497.2
537,127864.5416,127002.3638,862.1779,0.0185,4.5234,3503.2
538,127932.1252,127002.3638,929.7615,0.0185,4.51531,3509.5
539,127932.1252,127002.3638,929.7615,0.0370,4.48866,3515.7
540,127932.1252,127002.3638,929.7615,0.0370,4.46901,3521.9
541,127932.1252,127002.3638,929.7615,0.0370,4.48163,3528.3
542,127932.1252,127010.6369,921.4884,0.0370,4.49132,3534.8
543,127932.1252,127010.6369,921.4884,0.0185,4.52314,3541.1
544,127932.1252,127010.6369,921.4884,0.0000,4.52314,3546.8
545,127932.1252,127010.6369,921.4884,0.0000,4.52314,3553.3
546,127932.1252,127043.0747,889.0506,0.0185,4.52879,3559.1
547,127932.1252,127085.8924,846.2328,0.0185,4.52469,3565.2
548,127932.1252,127085.8924,846.2328,0.0000,4.52469,3571.4
549,127932.1252,127085.8924,846.2328,0.0000,4.52469,3577.2
550,127932.1252,127085.8924,846.2328,0.0370,4.51352,3583.8
551,127932.1252,127085.8924,846.2328,0.0000,4.51352,3589.5
552,127932.1252,127085.8924,846.2328,0.0000,4.51352,3595.5
553,127932.1252,127085.8924,846.2328,0.0185,4.51006,3601.3
554,127932.1252,127085.8924,846.2328,0.0185,4.50769,3607.1
555,127932.1252,127085.8924,846.2328,0.0000,4.50769,3613.6
556,127932.1252,127085.8924,846.2328,0.0185,4.54959,3619.7
557,127932.1252,127085.8924,846.2328,0.0000,4.54959,3625.8
558,127932.1252,127085.8924,846.2328,0.0000,4.54959,3631.9
559,127932.1252,127085.8924,846.2328,0.0000,4.54959,3638.4
560,127932.1252,127085.8924,846.2328,0.0000,4.54959,3644.5
561,127932.1252,127085.8924,846.2328,0.0000,4.54959,3650.4
562,127932.1252,127085.8924,846.2328,0.0370,4.5585,3656.5
563,127932.1252,127085.8924,846.2328,0.0185,4.57911,3662.3
564,127932.1252,127097.5635,834.5617,0.0185,4.57686,3668.8
565,127932.1252,127097.5635,834.5617,0.0000,4.57686,3674.5
566,127932.1252,127097.5635,834.5617,0.0185,4.57684,3680.9
567,127932.1252,127097.5635,834.5617,0.0185,4.56042,3687.0
568,127932.1252,127097.5635,834.5617,0.0000,4.56042,3693.8
569,127932.1252,127097.5635,834.5617,0.0185,4.55448,3699.7
570,127932.1252,127097.5635,834.5617,0.0370,4.55055,3705.8
571,127932.1252,127097.5635,834.5617,0.0000,4.55055,3712.3
572,127932.1252,127097.5635,834.5617,0.0556,4.58677,3718.5
573,127932.1252,127097.5635,834.5617,0.0185,4.59612,3724.7
574,127932.1252,127097.5635,834.5617,0.0185,4.59737,3730.7
575,127932.1252,127097.5635,834.5617,0.0000,4.59737,3736.6
576,127932.1252,127114.8908,817.2344,0.0185,4.58164,3743.1
577,127932.1252,127114.8908,817.2344,0.0185,4.59914,3748.9
578,127932.1252,127114.8908,817.2344,0.0000,4.59914,3755.3
579,127932.1252,127114.8908,817.2344,0.0185,4.5961,3761.2
580,127932.1252,127114.8908,817.2344,0.0000,4.5961,3767.2
581,127932.1252,127114.8908,817.2344,0.0185,4.60183,3773.2
582,127932.1252,127114.8908,817.2344,0.0000,4.60183,3779.4
583,127932.1252,127114.8908,817.2344,0.0000,4.60183,3785.4
584,127933.2492,127114.8908,818.3584,0.0185,4.59873,3791.5
585,127933.2492,127114.8908,818.3584,0.0000,4.59873,3797.1
586,127933.2492,127114.8908,818.3584,0.0000,4.59873,3803.2
587,127933.2492,127114.8908,818.3584,0.0000,4.59873,3809.1
588,127933.2492,127114.8908,818.3584,0.0556,4.60602,3815.2
589,127933.2492,127114.8908,818.3584,0.0000,4.60602,3821.6
590,127933.2492,127114.8908,818.3584,0.0185,4.59838,3827.9
591,127933.2492,127114.8908,818.3584,0.0000,4.59838,3834.5
592,127933.2492,127114.8908,818.3584,0.0370,4.62748,3840.7
593,127933.2492,127114.8908,818.3584,0.0185,4.62995,3846.9
594,127933.2492,127114.8908,818.3584,0.0370,4.62717,3852.8
595,127933.2492,127114.8908,818.3584,0.0000,4.62717,3859.0
596,127933.2492,127124.8262,808.4230,0.0370,4.62707,3865.3
597,128157.1523,127124.8262,1032.3261,0.0185,4.63699,3871.9
598,128157.1523,127124.8262,1032.3261,0.0185,4.63336,3878.6
599,128157.1523,127124.8262,1032.3261,0.0185,4.70193,3884.9
600,128157.1523,127124.8262,1032.3261,0.0000,4.70193,3891.7
601,128157.1523,127124.8262,1032.3261,0.0000,4.70193,3898.4
602,128157.1523,127124.8262,1032.3261,0.0000,4.70193,3904.5
603,128157.1523,127124.8262,1032.3261,0.0185,4.71905,3910.4
604,128157.1523,127183.9257,973.2266,0.0185,4.72344,3916.4
605,128157.1523,127183.9257,973.2266,0.0185,4.65528,3922.7
606,128157.1523,127183.9257,973.2266,0.0185,4.67521,3929.4
607,128157.1523,127232.0744,925.0779,0.0556,4.65168,3935.5
608,128157.1523,127232.0744,925.0779,0.0185,4.73115,3941.7
609,128157.1523,127232.0744,925.0779,0.0000,4.73115,3947.6
610,128157.1523,127232.0744,925.0779,0.0000,4.73115,3953.9
611,128157.1523,127232.0744,925.0779,0.0185,4.74612,3960.1
612,128157.1523,127232.0744,925.0779,0.0370,4.78832,3966.1
613,128157.1523,127232.0744,925.0779,0.0370,4.79125,3971.6
614,128157.1523,127232.0744,925.0779,0.0185,4.79024,3977.8
615,128157.1523,127245.8114,911.3409,0.0185,4.80066,3983.8
616,128157.1523,127245.8114,911.3409,0.0185,4.80242,3989.8
617,128157.1523,127253.8477,903.3046,0.0185,4.80603,3995.8
618,128157.1523,127253.8477,903.3046,0.0185,4.86013,4002.2
619,128157.1523,127253.8477,903.3046,0.0185,4.85149,4008.4
620,128157.1523,127253.8477,903.3046,0.0000,4.85149,4014.1
621,128157.1523,127253.8477,903.3046,0.0185,4.87853,4020.3
622,128157.1523,127253.8477,903.3046,0.0000,4.87853,4026.3
623,128157.1523,127253.8477,903.3046,0.0000,4.87853,4031.9
624,128157.1523,127253.8477,903.3046,0.0000,4.87853,4037.9
625,128157.1523,127253.8477,903.3046,0.0000,4.87853,4043.5
626,128157.1523,127253.8477,903.3046,0.0000,4.87853,4049.8
627,128157.1523,127253.8477,903.3046,0.0000,4.87853,4055.8
628,128157.1523,127253.8477,903.3046,0.0000,4.87853,4061.8
629,128157.1523,127253.8477,903.3046,0.0000,4.87853,4068.1
630,128157.1523,127253.8477,903.3046,0.0000,4.87853,4074.3
631,128157.1523,127253.8477,903.3046,0.0000,4.87853,4080.4
632,128157.1523,127299.4463,857.7060,0.0185,4.90754,4086.6
633,128157.1523,127299.4463,857.7060,0.0185,4.9582,4092.7
634,128157.1523,127299.4463,857.7060,0.0000,4.9582,4098.8
635,128157.1523,127299.4463,857.7060,0.0000,4.9582,4105.2
636,128157.1523,127299.4463,857.7060,0.0000,4.9582,4111.3
637,128157.1523,127299.4463,857.7060,0.0000,4.9582,4117.6
638,128157.1523,127299.4463,857.7060,0.0000,4.9582,4123.7
639,128157.1523,127299.4463,857.7060,0.0185,4.95375,4130.0
640,128157.1523,127299.4463,857.7060,0.0000,4.95375,4135.7
641,128157.1523,127299.4463,857.7060,0.0000,4.95375,4141.9
642,128157.1523,127299.4463,857.7060,0.0000,4.95375,4148.2
643,128157.1523,127299.4463,857.7060,0.0000,4.95375,4153.9
644,128157.1523,127299.4463,857.7060,0.0185,4.98493,4159.9
645,128157.1523,127299.4463,857.7060,0.0000,4.98493,4166.3
646,128157.1523,127299.4463,857.7060,0.0000,4.98493,4172.5
647,128157.1523,127299.4463,857.7060,0.0000,4.98493,4178.4
648,128157.1523,127299.4463,857.7060,0.0370,4.99705,4184.5
649,128157.1523,127299.4463,857.7060,0.0000,4.99705,4190.7
650,128157.1523,127299.4463,857.7060,0.0000,4.99705,4196.9
651,128157.1523,127299.4463,857.7060,0.0000,4.99705,4203.3
652,128157.1523,127299.4463,857.7060,0.0000,4.99705,4209.5
653,128157.1523,127299.4463,857.7060,0.0370,4.9707,4215.1
654,128157.1523,127299.4463,857.7060,0.0000,4.9707,4221.0
655,128157.1523,127299.4463,857.7060,0.0000,4.9707,4227.8
656,128157.1523,127299.4463,857.7060,0.0185,4.96181,4233.7
657,128157.1523,127299.4463,857.7060,0.0185,4.96773,4240.0
658,128157.1523,127299.4463,857.7060,0.0185,4.9605,4245.9
659,128157.1523,127299.4463,857.7060,0.0185,4.93478,4252.2
660,128157.1523,127299.4463,857.7060,0.0185,4.93936,4258.2
661,128157.1523,127299.4463,857.7060,0.0000,4.93936,4264.3
662,128157.1523,127299.4463,857.7060,0.0000,4.93936,4270.5
663,128157.1523,127299.4463,857.7060,0.0185,4.93517,4276.8
664,128157.1523,127299.4463,857.7060,0.0370,4.92497,4283.4
665,128157.1523,127299.4463,857.7060,0.0370,4.92784,4289.2
666,128157.1523,127299.4463,857.7060,0.0185,4.93768,4295.4
667,128157.1523,127299.4463,857.7060,0.0000,4.93768,4301.4
668,128157.1523,127299.4463,857.7060,0.0000,4.93768,4307.8
669,128157.1523,127299.4463,857.7060,0.0000,4.93768,4314.1
670,128157.1523,127299.4463,857.7060,0.0185,4.9673,4320.3
671,128157.1523,127299.4463,857.7060,0.0185,4.97622,4326.5
672,128157.1523,127299.4463,857.7060,0.0185,4.98014,4332.0
673,128157.1523,127299.4463,857.7060,0.0000,4.98014,4338.2
674,128157.1523,127299.4463,857.7060,0.0185,4.99921,4344.4
675,128157.1523,127299.4463,857.7060,0.0185,4.9975,4350.5
676,128157.1523,127299.4463,857.7060,0.0000,4.9975,4356.5
677,128157.1523,127299.4463,857.7060,0.0370,5.00701,4362.5
678,128157.1523,127299.4463,857.7060,0.0000,5.00701,4368.7
679,128157.1523,127299.4463,857.7060,0.0370,5.01972,4375.1
680,128157.1523,127299.4463,857.7060,0.0185,5.01031,4381.3
681,128157.1523,127299.4463,857.7060,0.0185,5.0225,4387.6
682,128157.1523,127299.4463,857.7060,0.0185,5.01348,4394.4
683,128157.1523,127299.4463,857.7060,0.0370,4.97545,4400.6
684,128157.1523,127299.4463,857.7060,0.0185,4.98826,4407.2
685,128157.1523,127299.4463,857.7060,0.0185,4.9765,4413.5
686,128157.1523,127299.4463,857.7060,0.0000,4.9765,4420.1
687,128157.1523,127299.4463,857.7060,0.0000,4.9765,4426.0
688,128157.1523,127299.4463,857.7060,0.0000,4.9765,4432.3
689,128157.1523,127299.4463,857.7060,0.0370,4.97757,4438.7
690,128157.1523,127299.4463,857.7060,0.0185,4.962,4445.2
691,128157.1523,127299.4463,857.7060,0.0185,4.98254,4450.8
692,128157.1523,127299.4463,857.7060,0.0185,4.9919,4457.2
693,128157.1523,127299.4463,857.7060,0.0000,4.9919,4463.4
694,128157.1523,127299.4463,857.7060,0.0000,4.9919,4469.3
695,128157.1523,127299.4463,857.7060,0.0000,4.9919,4475.8
696,128157.1523,127299.4463,857.7060,0.0370,5.05349,4482.0
697,128157.1523,127299.4463,857.7060,0.0000,5.05349,4488.2
698,128157.1523,127299.4463,857.7060,0.0000,5.05349,4495.1
699,128157.1523,127299.4463,857.7060,0.0000,5.05349,4501.1
700,128157.1523,127299.4463,857.7060,0.0185,5.06174,4507.5
701,128157.1523,127299.4463,857.7060,0.0000,5.06174,4513.9
702,128157.1523,127299.4463,857.7060,0.0000,5.06174,4519.9
703,128157.1523,127299.4463,857.7060,0.0000,5.06174,4526.2
704,128157.1523,127299.4463,857.7060,0.0185,5.05656,4532.7
705,128157.1523,127299.4463,857.7060,0.0000,5.05656,4538.7
706,128157.1523,127299.4463,857.7060,0.0185,5.08318,4545.0
707,128157.1523,127299.4463,857.7060,0.0000,5.08318,4551.2
708,128157.1523,127299.4463,857.7060,0.0185,5.08271,4557.3
709,128157.1523,127299.4463,857.7060,0.0000,5.08271,4563.8
710,128157.1523,127299.4463,857.7060,0.0000,5.08271,4570.1
711,128157.1523,127299.4463,857.7060,0.0000,5.08271,4575.9
712,128157.1523,127299.4463,857.7060,0.0000,5.08271,4581.7
713,128157.1523,127346.1468,811.0055,0.0185,5.12098,4588.4
714,128157.1523,127346.1468,811.0055,0.0185,5.11178,4594.7
715,128157.1523,127346.1468,811.0055,0.0185,5.11394,4600.9
716,128157.1523,127346.1468,811.0055,0.0000,5.11394,4607.4
717,128157.1523,127346.1468,811.0055,0.0000,5.11394,4613.5
718,128157.1523,127346.1468,811.0055,0.0185,5.13458,4620.0
719,128157.1523,127346.1468,811.0055,0.0185,5.12474,4626.5
720,128157.1523,127350.7607,806.3916,0.0370,5.15187,4632.1
721,128157.1523,127350.7607,806.3916,0.0000,5.15187,4638.4
722,128157.1523,127350.7607,806.3916,0.0185,5.14328,4645.2
723,128157.1523,127350.7607,806.3916,0.0000,5.14328,4651.3
724,128157.1523,127350.7607,806.3916,0.0000,5.14328,4656.8
725,128157.1523,127350.7607,806.3916,0.0185,5.13758,4663.4
726,128157.1523,127350.7607,806.3916,0.0185,5.12844,4669.4
727,128157.1523,127350.7607,806.3916,0.0000,5.12844,4676.0
728,128157.1523,127350.7607,806.3916,0.0185,5.1461,4682.9
729,128157.1523,127350.7607,806.3916,0.0000,5.1461,4688.7
730,128157.1523,127350.7607,806.3916,0.0000,5.1461,4694.5
731,128157.1523,127350.7607,806.3916,0.0000,5.1461,4701.1
732,128157.1523,127350.7607,806.3916,0.0000,5.1461,4707.1
733,128193.6289,127350.7607,842.8682,0.0185,5.14647,4713.3
734,128193.6289,127350.7607,842.8682,0.0185,5.14525,4719.9
735,128193.6289,127350.7607,842.8682,0.0000,5.14525,4725.8
736,128193.6289,127350.7607,842.8682,0.0185,5.14694,4732.2
737,128193.6289,127350.7607,842.8682,0.0000,5.14694,4738.0
738,128193.6289,127350.7607,842.8682,0.0185,5.17952,4743.6
739,128193.6289,127350.7607,842.8682,0.0000,5.17952,4750.2
740,128193.6289,127350.7607,842.8682,0.0000,5.17952,4756.5
741,128193.6289,127350.7607,842.8682,0.0000,5.17952,4761.9
742,128193.6289,127350.7607,842.8682,0.0000,5.17952,4768.2
743,128193.6289,127350.7607,842.8682,0.0185,5.15745,4774.3
744,128193.6289,127350.7607,842.8682,0.0185,5.11112,4779.8
745,128193.6289,127350.7607,842.8682,0.0185,5.13804,4785.9
746,128193.6289,127350.7607,842.8682,0.0185,5.14953,4792.2
747,128193.6289,127350.7607,842.8682,0.0370,5.18859,4798.2
